episode,replayed_count,player,network,loss,timestamp
9,1,p1,turn,19.4702205657959,1787483371.2991154
9,1,p2,turn,20.437030792236328,1787483371.3001487
10,2,p1,turn,18.382051467895508,1787483371.332391
10,2,p2,turn,19.605539321899414,1787483371.3332446
11,3,p1,turn,20.002559661865234,1787483371.3747823
11,3,p2,turn,18.11133575439453,1787483371.3756204
12,4,p1,turn,23.14063835144043,1787483371.4079094
12,4,p2,turn,20.467365264892578,1787483371.408802
13,5,p1,turn,15.47986888885498,1787483371.4473948
13,5,p2,turn,20.27657699584961,1787483371.448217
14,6,p1,turn,18.46601676940918,1787483371.4855275
14,6,p2,turn,18.95894432067871,1787483371.4863708
15,7,p1,turn,18.439239501953125,1787483371.5121436
15,7,p2,turn,17.76455307006836,1787483371.5129662
16,8,p1,turn,20.492643356323242,1787483371.5563533
16,8,p2,turn,19.776504516601562,1787483371.557179
17,9,p1,turn,21.1685848236084,1787483371.5956368
17,9,p2,turn,21.19137954711914,1787483371.596257
18,10,p1,turn,22.011112213134766,1787483371.629268
18,10,p2,turn,16.850481033325195,1787483371.6301503
19,11,p1,turn,20.27701187133789,1787483371.6697032
19,11,p2,turn,16.007741928100586,1787483371.6705265
20,12,p1,turn,19.52243423461914,1787483371.7006185
20,12,p2,turn,21.17021942138672,1787483371.7013137
21,13,p1,turn,18.280200958251953,1787483371.7219403
21,13,p2,turn,19.759204864501953,1787483371.7225645
21,1,p1,selection,96.66227722167969,1787483371.7278523
21,2,p1,selection,96.67796325683594,1787483371.7321343
21,3,p1,selection,96.26924133300781,1787483371.7358944
21,1,p2,selection,106.83207702636719,1787483371.73978
21,2,p2,selection,106.62174987792969,1787483371.7453318
21,3,p2,selection,106.22467041015625,1787483371.7514486
22,14,p1,turn,17.740331649780273,1787483371.7979834
22,14,p2,turn,21.287303924560547,1787483371.7988112
22,4,p1,selection,96.5761947631836,1787483371.8027475
22,5,p1,selection,98.22347259521484,1787483371.806609
22,6,p1,selection,97.43425750732422,1787483371.810776
22,4,p2,selection,105.16184997558594,1787483371.8147619
22,5,p2,selection,103.57569885253906,1787483371.818632
22,6,p2,selection,104.0014419555664,1787483371.8224366
23,15,p1,turn,13.695013999938965,1787483371.845177
23,15,p2,turn,23.090282440185547,1787483371.845711
23,7,p1,selection,96.91397857666016,1787483371.84781
23,8,p1,selection,97.66490936279297,1787483371.8497953
23,9,p1,selection,97.58113098144531,1787483371.8517532
23,7,p2,selection,104.63338470458984,1787483371.853703
23,8,p2,selection,105.18880462646484,1787483371.8556385
23,9,p2,selection,104.27620697021484,1787483371.8580723
24,16,p1,turn,20.97101402282715,1787483371.897435
24,16,p2,turn,18.874176025390625,1787483371.8982859
24,10,p1,selection,98.15858459472656,1787483371.902359
24,11,p1,selection,99.26448059082031,1787483371.9063246
24,12,p1,selection,100.65511322021484,1787483371.91073
24,10,p2,selection,104.70887756347656,1787483371.914816
24,11,p2,selection,106.3177719116211,1787483371.9187083
24,12,p2,selection,106.5048828125,1787483371.9224732
25,17,p1,turn,15.688197135925293,1787483371.9389772
25,17,p2,turn,21.775110244750977,1787483371.9394925
25,13,p1,selection,100.69552612304688,1787483371.9424405
25,14,p1,selection,98.907470703125,1787483371.9467072
25,15,p1,selection,99.8084945678711,1787483371.9506972
25,13,p2,selection,104.3905029296875,1787483371.9545717
25,14,p2,selection,107.95480346679688,1787483371.958666
25,15,p2,selection,106.62091827392578,1787483371.962877
26,18,p1,turn,19.921310424804688,1787483371.999276
26,18,p2,turn,17.99403190612793,1787483372.0000825
26,16,p1,selection,98.56519317626953,1787483372.003979
26,17,p1,selection,101.26628112792969,1787483372.0080774
26,18,p1,selection,101.55778503417969,1787483372.0122256
26,16,p2,selection,106.7208251953125,1787483372.0161505
26,17,p2,selection,108.27412414550781,1787483372.0199265
26,18,p2,selection,108.44659423828125,1787483372.0236506
27,19,p1,turn,20.996639251708984,1787483372.0631418
27,19,p2,turn,23.398597717285156,1787483372.063948
27,19,p1,selection,98.74939727783203,1787483372.0678854
27,20,p1,selection,98.88451385498047,1787483372.0719132
27,21,p1,selection,99.21894836425781,1787483372.0769315
27,19,p2,selection,106.64544677734375,1787483372.081449
27,20,p2,selection,105.57685089111328,1787483372.0858781
27,21,p2,selection,107.41891479492188,1787483372.090365
28,20,p1,turn,18.53719711303711,1787483372.1142697
