episode,replayed_count,player,network,loss,timestamp
31,31,p1,selection,79.72813415527344,1787512185.1113338
31,32,p1,selection,80.1263198852539,1787512185.1159654
31,33,p1,selection,82.19080352783203,1787512185.120707
31,30,p2,turn,10.00146770477295,1787512185.134985
31,31,p2,selection,87.560791015625,1787512185.1397822
31,32,p2,selection,88.56205749511719,1787512185.1444776
31,33,p2,selection,87.745849609375,1787512185.1492407
32,31,p1,turn,16.03233528137207,1787512185.174999
32,34,p1,selection,80.38273620605469,1787512185.1797273
32,35,p1,selection,83.02410125732422,1787512185.1844406
32,36,p1,selection,77.41990661621094,1787512185.1893175
32,31,p2,turn,14.565075874328613,1787512185.2036161
32,34,p2,selection,88.68628692626953,1787512185.2087154
32,35,p2,selection,86.60670471191406,1787512185.2130284
32,36,p2,selection,89.24710083007812,1787512185.2174022
33,32,p1,turn,7.3673272132873535,1787512185.239091
33,37,p1,selection,82.44581604003906,1787512185.2427483
33,38,p1,selection,82.1518325805664,1787512185.246246
33,39,p1,selection,83.05945587158203,1787512185.2497606
33,32,p2,turn,15.27447509765625,1787512185.264203
33,37,p2,selection,85.81097412109375,1787512185.2682831
33,38,p2,selection,88.25883483886719,1787512185.2726882
33,39,p2,selection,84.16792297363281,1787512185.2763643
34,33,p1,turn,12.431870460510254,1787512185.2970948
34,40,p1,selection,80.67945861816406,1787512185.301631
34,41,p1,selection,84.38253784179688,1787512185.3061879
34,42,p1,selection,80.88218688964844,1787512185.3105597
34,33,p2,turn,13.580293655395508,1787512185.3239145
34,40,p2,selection,88.07804107666016,1787512185.3282702
34,41,p2,selection,88.4629898071289,1787512185.332682
34,42,p2,selection,88.54053497314453,1787512185.3371956
35,34,p1,turn,11.408611297607422,1787512185.3617814
35,43,p1,selection,82.93038940429688,1787512185.366357
35,44,p1,selection,85.30145263671875,1787512185.3709226
35,45,p1,selection,81.40965270996094,1787512185.3759387
35,34,p2,turn,14.87833023071289,1787512185.3900764
35,43,p2,selection,84.33474731445312,1787512185.3945267
35,44,p2,selection,88.82383728027344,1787512185.3985846
35,45,p2,selection,87.81134796142578,1787512185.4033468
36,35,p1,turn,14.111001014709473,1787512185.4306986
36,46,p1,selection,82.57416534423828,1787512185.435606
36,47,p1,selection,81.98343658447266,1787512185.4402285
36,48,p1,selection,81.07649993896484,1787512185.444836
36,35,p2,turn,12.291321754455566,1787512185.4589083
36,46,p2,selection,85.63568115234375,1787512185.463514
36,47,p2,selection,86.4133529663086,1787512185.4684246
36,48,p2,selection,86.88827514648438,1787512185.4733691
37,36,p1,turn,8.197412490844727,1787512185.498411
37,49,p1,selection,81.16473388671875,1787512185.503475
37,50,p1,selection,83.65584564208984,1787512185.5087736
37,51,p1,selection,83.6658935546875,1787512185.5135884
37,36,p2,turn,15.624701499938965,1787512185.528238
37,49,p2,selection,85.89060974121094,1787512185.5332496
37,50,p2,selection,86.97274780273438,1787512185.5379896
37,51,p2,selection,85.19856262207031,1787512185.5423322
38,37,p1,turn,11.70168685913086,1787512185.5604718
38,52,p1,selection,84.479736328125,1787512185.5642817
38,53,p1,selection,82.42608642578125,1787512185.568181
38,54,p1,selection,84.43253326416016,1787512185.5721853
38,37,p2,turn,15.046303749084473,1787512185.5835881
38,52,p2,selection,88.48809051513672,1787512185.5874774
38,53,p2,selection,86.43032836914062,1787512185.591345
38,54,p2,selection,90.16886901855469,1787512185.5950649
39,38,p1,turn,10.829877853393555,1787512185.6293054
39,55,p1,selection,81.07991027832031,1787512185.6337256
39,56,p1,selection,82.47462463378906,1787512185.6383593
39,57,p1,selection,82.64161682128906,1787512185.6424267
39,38,p2,turn,14.374845504760742,1787512185.6573675
39,55,p2,selection,85.27464294433594,1787512185.6620727
39,56,p2,selection,89.81036376953125,1787512185.6671946
39,57,p2,selection,88.00802612304688,1787512185.6727319
40,39,p1,turn,11.135974884033203,1787512185.6987443
40,58,p1,selection,79.78701782226562,1787512185.7042582
40,59,p1,selection,86.76611328125,1787512185.7096033
40,60,p1,selection,82.32775115966797,1787512185.7147312
40,39,p2,turn,12.622963905334473,1787512185.7311566
40,58,p2,selection,87.51254272460938,1787512185.7371974
40,59,p2,selection,84.99966430664062,1787512185.7422059
40,60,p2,selection,84.10758209228516,1787512185.7471242
41,40,p1,turn,15.304325103759766,1787512185.7850986
41,61,p1,selection,83.03309631347656,1787512185.7897785
41,62,p1,selection,86.78653717041016,1787512185.793573
41,63,p1,selection,84.82903289794922,1787512185.7973182
41,40,p2,turn,13.353610038757324,1787512185.8094382
41,61,p2,selection,85.769287109375,1787512185.8134444
41,62,p2,selection,82.1811752319336,1787512185.8174474
41,63,p2,selection,85.12055206298828,1787512185.8223395
42,41,p1,turn,11.637212753295898,1787512185.8447316
42,64,p1,selection,82.69962310791016,1787512185.8487735
42,65,p1,selection,85.55400085449219,1787512185.853349
42,66,p1,selection,82.23429107666016,1787512185.857665
42,41,p2,turn,17.842025756835938,1787512185.871105
42,64,p2,selection,89.94949340820312,1787512185.8757148
42,65,p2,selection,85.92498016357422,1787512185.8797143
42,66,p2,selection,85.84766387939453,1787512185.883738
43,42,p1,turn,8.67186450958252,1787512185.9150324
43,67,p1,selection,85.17257690429688,1787512185.9195695
43,68,p1,selection,85.43009948730469,1787512185.924754
43,69,p1,selection,85.5710678100586,1787512185.930084
43,42,p2,turn,13.972991943359375,1787512185.9447954
43,67,p2,selection,87.7025146484375,1787512185.9497354
43,68,p2,selection,86.92481994628906,1787512185.9546134
43,69,p2,selection,85.8440170288086,1787512185.9597237
44,43,p1,turn,13.751293182373047,1787512185.9936986
44,70,p1,selection,82.20877838134766,1787512185.9986837
44,71,p1,selection,84.5452880859375,1787512186.0039675
44,72,p1,selection,79.93214416503906,1787512186.0094116
44,43,p2,turn,13.915654182434082,1787512186.0249925
44,70,p2,selection,89.14373779296875,1787512186.0307267
44,71,p2,selection,86.95665740966797,1787512186.0364947
44,72,p2,selection,88.49424743652344,1787512186.0411737
45,44,p1,turn,9.63314437866211,1787512186.0626626
45,73,p1,selection,82.26007843017578,1787512186.0680015
45,74,p1,selection,85.65005493164062,1787512186.072682
45,75,p1,selection,82.31095123291016,1787512186.0768766
45,44,p2,turn,16.54273796081543,1787512186.0909436
45,73,p2,selection,89.63426971435547,1787512186.0959435
45,74,p2,selection,91.83790588378906,1787512186.1007452
45,75,p2,selection,91.3768310546875,1787512186.1061661
46,45,p1,turn,12.367683410644531,1787512186.1283853
46,76,p1,selection,87.6548843383789,1787512186.133013
46,77,p1,selection,80.7060775756836,1787512186.1382496
46,78,p1,selection,83.397216796875,1787512186.1422925
46,45,p2,turn,16.59908676147461,1787512186.155009
46,76,p2,selection,85.6814193725586,1787512186.160059
46,77,p2,selection,89.27078247070312,1787512186.1650898
46,78,p2,selection,87.24281311035156,1787512186.1702402
47,46,p1,turn,5.710214614868164,1787512186.1928117
47,79,p1,selection,83.1140365600586,1787512186.1965322
47,80,p1,selection,86.60299682617188,1787512186.2005136
47,81,p1,selection,81.58629608154297,1787512186.2056932
47,46,p2,turn,17.544666290283203,1787512186.2203395
47,79,p2,selection,85.41000366210938,1787512186.224287
47,80,p2,selection,88.90242004394531,1787512186.2293973
47,81,p2,selection,89.35128784179688,1787512186.2336955
48,47,p1,turn,16.34569549560547,1787512186.2690492
48,82,p1,selection,82.87164306640625,1787512186.2737482
48,83,p1,selection,85.33386993408203,1787512186.278255
48,84,p1,selection,86.01927185058594,1787512186.2827911
48,47,p2,turn,14.587349891662598,1787512186.297461
48,82,p2,selection,88.77751159667969,1787512186.302252
48,83,p2,selection,84.00248718261719,1787512186.3068569
48,84,p2,selection,90.59113311767578,1787512186.3113382
49,48,p1,turn,17.15274429321289,1787512186.334251
49,85,p1,selection,85.00890350341797,1787512186.3383846
49,86,p1,selection,87.51953125,1787512186.3422213
49,87,p1,selection,85.16560363769531,1787512186.3461378
49,48,p2,turn,15.43448543548584,1787512186.3580563
49,85,p2,selection,87.29412078857422,1787512186.3629985
49,86,p2,selection,85.43032836914062,1787512186.3675976
49,87,p2,selection,86.31194305419922,1787512186.3726244
50,49,p1,turn,11.697836875915527,1787512186.3972707
50,88,p1,selection,83.55961608886719,1787512186.401689
50,89,p1,selection,85.28874969482422,1787512186.4068258
50,90,p1,selection,82.31057739257812,1787512186.4122307
50,49,p2,turn,17.08386993408203,1787512186.4248753
50,88,p2,selection,89.59475708007812,1787512186.4287925
50,89,p2,selection,85.05429077148438,1787512186.432645
50,90,p2,selection,87.20030212402344,1787512186.437095
51,50,p1,turn,12.107894897460938,1787512186.4729264
51,91,p1,selection,82.10999298095703,1787512186.478094
51,92,p1,selection,87.31521606445312,1787512186.483139
51,93,p1,selection,87.18537139892578,1787512186.4888072
51,50,p2,turn,20.868114471435547,1787512186.5049467
51,91,p2,selection,86.84538269042969,1787512186.5092041
51,92,p2,selection,90.70713806152344,1787512186.513265
51,93,p2,selection,88.41281127929688,1787512186.518751
52,51,p1,turn,14.016011238098145,1787512186.5472195
52,94,p1,selection,88.19941711425781,1787512186.5522506
52,95,p1,selection,86.39952087402344,1787512186.5566456
52,96,p1,selection,86.97465515136719,1787512186.5618243
52,51,p2,turn,11.32083511352539,1787512186.5760634
52,94,p2,selection,88.67733764648438,1787512186.5805092
52,95,p2,selection,89.4212646484375,1787512186.585705
52,96,p2,selection,85.95104217529297,1787512186.5900364
53,52,p1,turn,8.839688301086426,1787512186.6152954
53,97,p1,selection,83.15447235107422,1787512186.6197534
53,98,p1,selection,86.78643035888672,1787512186.6245458
53,99,p1,selection,83.78463745117188,1787512186.6294181
53,52,p2,turn,13.150150299072266,1787512186.6429174
53,97,p2,selection,91.06324768066406,1787512186.6468103
53,98,p2,selection,88.11211395263672,1787512186.65201
53,99,p2,selection,91.22095489501953,1787512186.656563
54,53,p1,turn,16.51533317565918,1787512186.687122
54,100,p1,selection,82.52422332763672,1787512186.6935306
54,101,p1,selection,84.4293212890625,1787512186.699498
54,102,p1,selection,84.54712677001953,1787512186.7047052
54,53,p2,turn,16.146686553955078,1787512186.7203357
54,100,p2,selection,87.42839050292969,1787512186.725738
54,101,p2,selection,91.12901306152344,1787512186.730481
54,102,p2,selection,89.54021453857422,1787512186.7364843
55,54,p1,turn,18.710472106933594,1787512186.7601988
55,103,p1,selection,86.35603332519531,1787512186.764691
55,104,p1,selection,87.73097229003906,1787512186.7695813
55,105,p1,selection,82.895263671875,1787512186.7736127
55,54,p2,turn,14.561646461486816,1787512186.7852502
55,103,p2,selection,88.68330383300781,1787512186.789216
55,104,p2,selection,85.81754302978516,1787512186.7931707
55,105,p2,selection,90.05948638916016,1787512186.7970598
56,55,p1,turn,7.832984924316406,1787512186.824409
56,106,p1,selection,86.22933959960938,1787512186.8294058
56,107,p1,selection,84.053955078125,1787512186.8344762
56,108,p1,selection,84.90579986572266,1787512186.8395097
56,55,p2,turn,15.175400733947754,1787512186.853837
56,106,p2,selection,90.47544860839844,1787512186.8579133
56,107,p2,selection,86.03157043457031,1787512186.8618844
56,108,p2,selection,85.72686767578125,1787512186.8657672
57,56,p1,turn,17.857769012451172,1787512186.8963242
57,109,p1,selection,85.03469848632812,1787512186.9017742
57,110,p1,selection,85.75691223144531,1787512186.9069142
57,111,p1,selection,87.29158020019531,1787512186.9116821
57,56,p2,turn,16.501134872436523,1787512186.9256957
57,109,p2,selection,86.87203979492188,1787512186.9307914
57,110,p2,selection,83.29289245605469,1787512186.9363139
57,111,p2,selection,87.04751586914062,1787512186.941347
58,57,p1,turn,11.493237495422363,1787512186.967773
58,112,p1,selection,86.2393798828125,1787512186.973199
58,113,p1,selection,83.62008666992188,1787512186.978168
58,114,p1,selection,86.46263885498047,1787512186.9831562
58,57,p2,turn,12.735101699829102,1787512186.9984918
58,112,p2,selection,85.35171508789062,1787512187.0040169
58,113,p2,selection,87.38153076171875,1787512187.0094602
58,114,p2,selection,91.10227966308594,1787512187.0147753
59,58,p1,turn,14.792289733886719,1787512187.0456781
59,115,p1,selection,81.26713562011719,1787512187.0497394
59,116,p1,selection,81.98845672607422,1787512187.0537052
59,117,p1,selection,82.0137710571289,1787512187.0576034
59,58,p2,turn,10.955268859863281,1787512187.0695598
59,115,p2,selection,88.9780044555664,1787512187.07362
59,116,p2,selection,85.10283660888672,1787512187.0774057
59,117,p2,selection,91.36307525634766,1787512187.0816293
60,59,p1,turn,7.929992198944092,1787512187.1056406
60,118,p1,selection,84.89755249023438,1787512187.1097245
60,119,p1,selection,85.71662902832031,1787512187.1135864
60,120,p1,selection,78.53946685791016,1787512187.1174622
60,59,p2,turn,18.629690170288086,1787512187.1292157
60,118,p2,selection,87.44766235351562,1787512187.1329806
60,119,p2,selection,85.06062316894531,1787512187.1371055
60,120,p2,selection,85.1536865234375,1787512187.1409721
61,60,p1,turn,6.2523512840271,1787512187.1723428
61,121,p1,selection,81.34534454345703,1787512187.1769712
61,122,p1,selection,87.13682556152344,1787512187.1809924
61,123,p1,selection,86.8917236328125,1787512187.1850066
61,60,p2,turn,19.11960220336914,1787512187.1961403
61,121,p2,selection,91.25259399414062,1787512187.199768
61,122,p2,selection,89.26239013671875,1787512187.2040906
61,123,p2,selection,90.43009948730469,1787512187.20786
62,61,p1,turn,10.385140419006348,1787512187.2251654
62,124,p1,selection,83.8602066040039,1787512187.2300043
62,125,p1,selection,83.68143463134766,1787512187.2338486
62,126,p1,selection,85.50276184082031,1787512187.2385483
62,61,p2,turn,8.131355285644531,1787512187.252331
62,124,p2,selection,88.62236785888672,1787512187.2573435
62,125,p2,selection,89.43576049804688,1787512187.2619183
62,126,p2,selection,84.87059020996094,1787512187.2664373
63,62,p1,turn,12.928564071655273,1787512187.3100898
63,127,p1,selection,85.09362030029297,1787512187.3137288
63,128,p1,selection,85.34548950195312,1787512187.3173752
63,129,p1,selection,84.41692352294922,1787512187.3212006
63,62,p2,turn,14.132771492004395,1787512187.3327773
63,127,p2,selection,81.90127563476562,1787512187.3370063
63,128,p2,selection,83.91960144042969,1787512187.3407767
63,129,p2,selection,87.25504302978516,1787512187.3445468
64,63,p1,turn,6.2865729331970215,1787512187.3659873
64,130,p1,selection,86.69003295898438,1787512187.3699212
64,131,p1,selection,84.5710220336914,1787512187.3737507
64,132,p1,selection,85.81639862060547,1787512187.377638
64,63,p2,turn,11.994070053100586,1787512187.3886688
64,130,p2,selection,89.6003646850586,1787512187.3924804
64,131,p2,selection,91.2939224243164,1787512187.396081
64,132,p2,selection,89.35350799560547,1787512187.3996902
65,64,p1,turn,14.857778549194336,1787512187.421133
65,133,p1,selection,85.06446838378906,1787512187.4255455
65,134,p1,selection,85.493408203125,1787512187.4292104
65,135,p1,selection,83.86101531982422,1787512187.4328005
65,64,p2,turn,13.981183052062988,1787512187.4444416
65,133,p2,selection,83.87967681884766,1787512187.4480548
65,134,p2,selection,87.88636016845703,1787512187.451979
65,135,p2,selection,86.8067398071289,1787512187.4559708
66,65,p1,turn,11.385234832763672,1787512187.4755633
66,136,p1,selection,86.18450927734375,1787512187.479152
66,137,p1,selection,87.40837860107422,1787512187.4827583
66,138,p1,selection,82.5256576538086,1787512187.486868
66,65,p2,turn,12.579745292663574,1787512187.4984212
66,136,p2,selection,88.24642181396484,1787512187.5027604
66,137,p2,selection,88.42354583740234,1787512187.5122929
66,138,p2,selection,88.17875671386719,1787512187.5186074
67,66,p1,turn,14.783441543579102,1787512187.5485108
67,139,p1,selection,88.34703063964844,1787512187.5540051
67,140,p1,selection,81.11603546142578,1787512187.5591776
67,141,p1,selection,79.79385375976562,1787512187.5651636
67,66,p2,turn,11.278111457824707,1787512187.5812912
67,139,p2,selection,85.4097671508789,1787512187.585564
67,140,p2,selection,88.16358947753906,1787512187.5893967
67,141,p2,selection,86.68643188476562,1787512187.59311
68,67,p1,turn,10.292469024658203,1787512187.6143358
68,142,p1,selection,81.63377380371094,1787512187.618934
68,143,p1,selection,80.3351821899414,1787512187.6236858
68,144,p1,selection,80.06411743164062,1787512187.6283534
68,67,p2,turn,11.729286193847656,1787512187.643486
68,142,p2,selection,85.55113220214844,1787512187.6480849
68,143,p2,selection,88.0540771484375,1787512187.653167
68,144,p2,selection,89.97160339355469,1787512187.657863
69,68,p1,turn,13.143634796142578,1787512187.6797426
69,145,p1,selection,83.30735778808594,1787512187.6839755
69,146,p1,selection,87.03926086425781,1787512187.688321
69,147,p1,selection,82.84697723388672,1787512187.692119
69,68,p2,turn,14.466547012329102,1787512187.7049243
69,145,p2,selection,87.62974548339844,1787512187.7100036
69,146,p2,selection,87.28936004638672,1787512187.7151353
69,147,p2,selection,84.66036224365234,1787512187.7209294
70,69,p1,turn,16.870407104492188,1787512187.742949
70,148,p1,selection,88.94519805908203,1787512187.747527
70,149,p1,selection,86.61720275878906,1787512187.7524357
70,150,p1,selection,82.95387268066406,1787512187.7573583
70,69,p2,turn,15.011629104614258,1787512187.7695055
70,148,p2,selection,86.54688262939453,1787512187.7735374
70,149,p2,selection,90.27426147460938,1787512187.7773516
70,150,p2,selection,85.13255310058594,1787512187.7815902
71,70,p1,turn,17.708959579467773,1787512187.802073
71,151,p1,selection,85.26688385009766,1787512187.8061404
71,152,p1,selection,83.89382934570312,1787512187.8099499
71,153,p1,selection,80.82584381103516,1787512187.8146107
71,70,p2,turn,10.424800872802734,1787512187.8296337
71,151,p2,selection,87.240966796875,1787512187.8344507
71,152,p2,selection,88.83082580566406,1787512187.839578
71,153,p2,selection,86.19275665283203,1787512187.844521
72,71,p1,turn,9.754343032836914,1787512187.8652728
72,154,p1,selection,84.63529968261719,1787512187.869249
72,155,p1,selection,88.04109954833984,1787512187.8730292
72,156,p1,selection,82.32706451416016,1787512187.8766558
72,71,p2,turn,12.532569885253906,1787512187.8876991
72,154,p2,selection,86.63687133789062,1787512187.8914587
72,155,p2,selection,85.62723541259766,1787512187.8950052
72,156,p2,selection,88.59249877929688,1787512187.8985834
73,72,p1,turn,10.870697021484375,1787512187.915964
73,157,p1,selection,86.56849670410156,1787512187.9197783
73,158,p1,selection,87.26486206054688,1787512187.9235997
73,159,p1,selection,83.79691314697266,1787512187.9272077
73,72,p2,turn,15.653412818908691,1787512187.9382865
73,157,p2,selection,84.73027801513672,1787512187.9419956
73,158,p2,selection,88.68014526367188,1787512187.9455314
73,159,p2,selection,85.545166015625,1787512187.9490955
74,73,p1,turn,10.14941120147705,1787512187.9707754
74,160,p1,selection,86.36900329589844,1787512187.9744813
74,161,p1,selection,83.3155746459961,1787512187.9781284
74,162,p1,selection,86.5708236694336,1787512187.981679
74,73,p2,turn,13.766357421875,1787512187.9945188
74,160,p2,selection,87.3961410522461,1787512187.998876
74,161,p2,selection,89.37939453125,1787512188.0033526
74,162,p2,selection,90.07878875732422,1787512188.0078
75,74,p1,turn,20.078685760498047,1787512188.030129
75,163,p1,selection,83.22453308105469,1787512188.033767
75,164,p1,selection,83.0240707397461,1787512188.037593
75,165,p1,selection,83.69063568115234,1787512188.0413468
75,74,p2,turn,15.762956619262695,1787512188.0526211
75,163,p2,selection,87.7197036743164,1787512188.0563922
75,164,p2,selection,84.1891098022461,1787512188.0600057
75,165,p2,selection,87.10015869140625,1787512188.06395
76,75,p1,turn,17.973731994628906,1787512188.0888166
76,166,p1,selection,85.53394317626953,1787512188.0924003
76,167,p1,selection,83.91429138183594,1787512188.0959713
76,168,p1,selection,88.72895812988281,1787512188.099513
76,75,p2,turn,9.719011306762695,1787512188.110522
76,166,p2,selection,87.51534271240234,1787512188.1143231
76,167,p2,selection,83.85436248779297,1787512188.1180089
76,168,p2,selection,86.07838439941406,1787512188.121797
77,76,p1,turn,8.973305702209473,1787512188.140936
77,169,p1,selection,85.57861328125,1787512188.144526
77,170,p1,selection,82.5295639038086,1787512188.1481895
77,171,p1,selection,84.7161865234375,1787512188.1519914
77,76,p2,turn,17.27385711669922,1787512188.1630692
77,169,p2,selection,85.1268539428711,1787512188.166735
77,170,p2,selection,84.0712890625,1787512188.170473
77,171,p2,selection,85.31527709960938,1787512188.174256
78,77,p1,turn,11.876935005187988,1787512188.2039697
78,172,p1,selection,81.33345031738281,1787512188.2102277
78,173,p1,selection,86.80152130126953,1787512188.2165854
78,174,p1,selection,82.8347396850586,1787512188.220949
78,77,p2,turn,17.325780868530273,1787512188.2357092
78,172,p2,selection,86.78523254394531,1787512188.2412093
78,173,p2,selection,82.61846160888672,1787512188.2463436
78,174,p2,selection,89.0520248413086,1787512188.2513626
79,78,p1,turn,10.233162879943848,1787512188.270119
79,175,p1,selection,85.86776733398438,1787512188.2742028
79,176,p1,selection,82.66218566894531,1787512188.2780063
79,177,p1,selection,85.45092010498047,1787512188.2817695
79,78,p2,turn,16.52021026611328,1787512188.2934768
79,175,p2,selection,87.26333618164062,1787512188.2971513
79,176,p2,selection,88.63159942626953,1787512188.3007605
79,177,p2,selection,84.13291931152344,1787512188.3046484
80,79,p1,turn,9.79178524017334,1787512188.3278155
80,178,p1,selection,82.75653076171875,1787512188.3314455
80,179,p1,selection,85.80455780029297,1787512188.3352747
80,180,p1,selection,87.03382110595703,1787512188.3390927
80,79,p2,turn,13.040733337402344,1787512188.34996
80,178,p2,selection,86.49515533447266,1787512188.3539245
80,179,p2,selection,86.61392211914062,1787512188.3575974
80,180,p2,selection,86.54226684570312,1787512188.3612573
81,80,p1,turn,11.745026588439941,1787512188.3813148
81,181,p1,selection,83.12313842773438,1787512188.385468
81,182,p1,selection,87.3584976196289,1787512188.3894424
81,183,p1,selection,86.02456665039062,1787512188.3930917
