episode,epsilon_turn_p1,epsilon_turn_p2,epsilon_sel_p1,epsilon_sel_p2,p1_winrate,p2_winrate,drawrate,p1_damage_avg,p2_damage_avg,avg_turns,p1_reward_avg,p2_reward_avg,timestamp
0,0.49999,0.49999,0.49999,0.49999,0.0,100.0,0.0,81.0,59.0,17.0,-139.83333333333334,125.83333333333334,1787512183.5441573
1000,0.4900894366474304,0.4900894366474304,0.4900894366474304,0.4900894366474304,48.451548451548454,50.349650349650354,1.1988011988011988,76.85914085914087,68.22677322677323,14.087912087912088,48.328393828394155,51.775502275501864,1787512250.3645902
